Rank,Performance,Name,Year,Coach,Club,Venue,Date
326,27.52,Mary Davies,14,,Serpentine,Lee Valley,26 Feb 11
327,27.50,Rebecca Fagan,-6,,Telford AC,Tipton,10 Jul 11
328,27.34,Judith Jagger,29,,Grantham AC,Grantham,14 May 11
328,27.34,Kerry McIlwaine,-7,,Northern Ireland Schs,Antrim,20 May 11
328,27.34,Rosemary Hutton,42,Dennis Elkins,Wimborne,Portsmouth,14 Sep 11
331,27.31,Gaye Clarke,29,,Ryston,Peterborough,4 May 11
331,27.31,Nneka Ofulue,-5,Clyde Gordon,Shaftesbury Barnet,Winchester,6 Aug 11
333,27.23,Yasmin Cazeau,-8,,Enfield & Haringey,Basildon,10 Jul 11
334,27.20,Jenny Cooper,27,,Wolverhampton & Bilston,Stoke,7 May 11
335,27.17,Gerelle Pasquin,-6,,Pitreavie,Cardiff,16 Jul 11
336,27.15,Elicia Bones,-7,Nicola Carter,Scunthorpe & District AC (Defunct),Cudworth,6 Aug 11
337,27.13,Alicia Workman,-6,,Banbury,Telford,4 Jun 11
338,27.10,Rosamund Conroy,9,,Cambridge Uni,Cambridge,21 May 11
339,27.09,Stephanie McNally,-5,Philip Wells,Hereford,Worcester,3 Jul 11
340,27.08,Odette McHenry,17,,Kingston & Poly,Loughborough,15 Sep 11
341,27.07,Anna Carpendale,12,,Maas,Kerkrade NED,27 Aug 11
342,27.02,Shannon Jones,-8,Shirley Quinn,Chelmsford,Chelmsford,1 May 11
343,27.01,Rebecca Makin,-4,,Bolton,Blackburn,3 Jul 11
344,27.00,Melissa Moffett,-9,,Ballymena & Antrim,Belfast,14 Apr 11
345,26.89,Bronagh Doherty,-6,,Olympian Youth,Tullamore IRL,9 Jul 11
346,26.70,Liz Shearman,,,Exeter,Carshalton,30 Apr 11
347,26.69,Angela Morgan,30,,Eastbourne,Crawley,15 May 11
348,26.61,Iyabo Adekunle,-6,,Enfield & Haringey,Bromley,24 Jul 11
349,26.57,Melissa Timpson,-5,,Orion,Walthamstow,30 Jul 11
350,26.48,C Boreham,-6,,Essex Schs,Chelmsford,11 Jun 11
351,26.42,Jill Lula,13,,South London,Wormwood Scrubs,3 Sep 11
352,26.35,Sommer Birch-Skerritt,-8,,London Heathside,Parliament Hill,8 May 11
353,26.32,Kirsty Law,3,Mark Wiseman,Sale Harriers Manchester,Eton,7 May 11
354,26.26,Kathryn McCluggage,-5,,Northern Ireland Schs,Antrim,20 May 11
355,26.25,Laura Feely,-6,Mick Shortland,Stevenage & North Herts,Stevenage,20 Aug 11
356,26.22,Anita Rush,21,,Woking,Woking,21 May 11
356,26.22,Rachel Koomson,-8,,St. Mary's Richmond,Twickenham,5 Jun 11
358,26.12,Odette Dicke,25,,Worthing,Portsmouth,14 Sep 11
359,26.10,Victoria Bass,8,,Swindon,Swindon,8 Jan 11
360,26.07,Heidi Bradley,12,Ben Frary,Cleethorpes,Cleckheaton,14 Aug 11
361,26.00,Catherine Owusu,7,,Wycombe,Ipswich,21 May 11
361,26.00,Ashley Gould,-8,,Ealing Southall & Middx,Eltham,19 Jun 11
363,25.93,Lorna Rogers,15,,Dundee Hawkhill,Dundee,3 Jul 11
364,25.90,Lydia Chadwick,-7,,Tynedale,Hexham,19 Jun 11
365,25.85,Anne-Marie Walton,16,,Dudley & Stourbridge,Telford,4 Jun 11
366,25.82,Fiona Thomas,11,,Skyrac,Middlesbrough,4 Jun 11
367,25.65,Katie Nicholson,-9,,Cumbria Schs,Carlisle,11 Jun 11
368,25.60,Amy Cox,-4,,Havering,Luton,10 Jul 11
369,25.58,Katherine Evans,-8,,Hereford,Nuneaton,19 Jun 11
369,25.58,Rosalind Stansbury,15,,City of Portsmouth,Carshalton,20 Aug 11
371,25.52,Claire Tompsett,10,,Hillingdon,Peterborough,21 May 11
372,25.50,Anthea Bramford,41,,Cambridge & Coleridge,Bedford,4 May 11
373,25.49,Sue Saunders,26,,Kidderminster & Stourport,Worcester,14 May 11
374,25.46,Elaine Cank,10,,Trafford,Stretford,14 Aug 11
375,25.43,Emily Barber,-7,,Gateshead,Gateshead,27 Aug 11
376,25.25,Jacqueline Porter,27,,Tipton,Corby,7 May 11
376,25.25,Rhian Hanson,4,,Cornwall AC,Par,15 May 11
378,25.24,Georgie Smith,-7,,Swindon,Eltham,20 Aug 11
379,25.21,Fiona Davidson,16,Bob Masson,Aberdeen,Dundee,3 Jul 11
379,25.21,Rebecca Spear,-8,Colin Petty,North Devon,Exeter,4 Sep 11
381,25.16,Emily Rawlins F20/T20,-4,Brian Spriggs,Sale Harriers Manchester,Watford,25 Jun 11
381,25.16,Ruth Doran,-5,Roseanne Hutchinson,Liverpool Pembroke Sefton,Wigan,28 Aug 11
383,25.15,Lisa Howarth,-3,,Doncaster,Cudworth,14 Aug 11
384,25.13,Emma Kirk-Odunubi,-4,Bob Willows,Brighton & Hove,Canterbury,3 Sep 11
385,25.09,Dorothy Rubery,27,,Charnwood,Rugby,4 Jun 11
386,25.00,Kelsey Dawes,-8,Kathleen Warhurst,Lincoln Wellington,Doncaster,5 Jun 11
,55.57,Linda Benin,1,,Sale Harriers Manchester,Lincoln,4 Jun 11
,54.11,Bolanle Ogun,12,Lorraine Shaw,Windsor Slough Eton & Hounslow,Calabar NGR,24 Jun 11
,52.19,Debbie McCaw,9,Jamie Bath,Ealing Southall & Middx,Chelmsford,21 May 11
,37.09,Edel Meagher,13,,Scunthorpe & District AC (Defunct),Wakefield,7 May 11
,36.59,Irish Sirmons,9,Shirley Quinn,City of Portsmouth,Kingston,30 Apr 11
,34.89,Krisztina Black,14,,Bournemouth,Canterbury,3 Sep 11
,33.17,Jennifer Tibbenham,,,Ashford AC,Tonbridge,20 Aug 11
,27.52,Laeken Impey,-8,Jack Kee,Marshall Milton Keynes,High Wycombe,11 Jun 11
