Rank,Performance,Name,Year,Coach,Club,Venue,Date
47,32.60,Harry MCCartney,1,,Methodist College Belfast,Antrim,17 May 19
48,31.77,Ben Crangle,2,,Northern Ireland Schs,Antrim,17 May 19
49,31.66,Ben Blake,1,Steven Munday,Medway & Maidstone,Mile End,26 May 19
50,31.63,James McMaster,2,,North Down,Antrim,17 May 19
51,31.53,Sam Cook,1,,Bournemouth,Bournemouth,30 Jun 19
52,31.23,Brad Brain,3,,Somerset Schs,Yeovil,8 Jun 19
53,30.97,Alfred Riddell,2,,Colchester H,Colchester,6 Jun 19
54,29.94,Connor Bell,1,,Spenborough,Cleckheaton,28 Jul 19
55,29.91,James Carroll,2,,Liverpool H,Sportcity,26 May 19
56,29.14,Benjamin Rogers,2,,Tavistock,Tavistock,14 Jul 19
57,28.76,Harry Meade,1,,Somerset Schs,Yeovil,8 Jun 19
58,28.71,Nathan Langley,3,Mike Corden,Doncaster,Rotherham,30 Jun 19
59,28.02,Zachary Fenton,2,,Altrincham,Blackpool,30 Jun 19
60,27.96,John Edwards,1,,Swansea,Yate,28 Jul 19
61,26.99,Elliot Armstrong,3,,Edinburgh AC,Stretford,30 Jun 19
62,25.52,Geraint Saich,3,Jonas Dodoo,Charnwood,Rugby,26 May 19
63,25.51,Benjamin Acton,3,Jaime Walker,Burton,Tipton,5 May 19
64,25.46,Alexander Long,2,,Wimborne,Yeovil,8 Jun 19
65,25.45,Jac Goodall,2,Tim Durrant,West Cheshire,Ellesmere Port,26 May 19
66,25.32,Alex Donnelly,1,Adrian Donnelly,Medway & Maidstone,Gillingham,5 May 19
,46.14,Brian Naughton,2,,Nenagh,Tullamore IRL,13 Jul 19
