Rank,Performance,Name,Year,Coach,Club,Venue,Date
340,29.58,Alex Fitzpatrick,-2,Neil Fitzpatrick,City of Portsmouth,Walton,21 Jun 14
341,29.57,Andy Mitchell,37,Beth Mitchell,Sutton-in-Ashfield,Sutton in Ashfield,4 May 14
342,29.42,Nicholas Scales,-4,,Rugby & Northampton,Birmingham,4 May 14
343,29.29,Keith Garrow,19,,East Kilbride,Dunfermline,15 Jun 14
344,29.22,Gareth Winter,-1,Zane Duquemin,City of Sheffield,Sportcity,9 Aug 14
345,29.17,Piers Bolton,-6,,Solihull & Small Heath,Derby,15 Nov 14
346,29.09,Stephen Carr,39,,Stroud,Yate,25 May 14
347,29.04,Justin Williams,22,,Hereford,Nuneaton,6 Jul 14
348,28.97,Steve Birse,15,,Middlesbrough & Cleveland,Middlesbrough,9 Aug 14
349,28.95,John Wild,40,,Midland Masters Throwers Group,Derby,27 Sep 14
350,28.93,Andrew England,20,David Walker,City of York,Middlesbrough,9 Aug 14
351,28.91,Peter Coates,24,,Halesowen,Worcester,7 Jun 14
352,28.84,Benjamin Myburgh,-5,,South London,Wimbledon,3 May 14
353,28.80,Sam Harrison,11,,Havering,Norwich,19 Apr 14
354,28.73,Alex Wells,25,,Wycombe,Newham,12 Jul 14
355,28.68,Damien Murray,-3,,Dundee Hawkhill,Grangemouth,31 May 14
356,28.66,Sam Moylan,28,,Enfield & Haringey,Norwich,12 Jul 14
357,28.64,Adey White,22,Hayley Fox,Lincoln Wellington,Leeds,4 May 14
358,28.63,Robert Makin,-4,Shaun O'Donnell,Bolton,Bolton,4 May 14
359,28.60,Sean Reidy,11,Tim Needham,Nene Valley,Peterborough,18 Sep 14
360,28.56,Allan Leiper,32,Allan Williams,"Aldershot, Farnham & District",Bracknell,19 Apr 14
361,28.51,Josh Mouland,4,,Sale Harriers Manchester,Blackpool,9 Aug 14
362,28.50,Tim Saunders-Mullins,39,,St. Albans AC,Milton Keynes,17 May 14
363,28.49,Ian Cotton,22,,Skyrac,Cleckheaton,12 Oct 14
364,28.40,Brian Slaughter,35,,Eastbourne,Winchester,2 Aug 14
365,28.36,Chris Arnold,9,Roseanne Hutchinson,Liverpool Pembroke Sefton,Liverpool,13 Jul 14
366,28.27,Nigel Hooker,40,,Guildford & Godalming,Portsmouth,22 Jun 14
367,28.21,Joe Wells,-1,Brian MacKenzie,Chelmsford,Norwich,19 Apr 14
368,28.16,Arpad Vermes,-3,Bob Willows,Brighton & Hove,Stevenage,2 Aug 14
369,28.08,Richard Nash,17,,Dartford H,Eltham,28 Apr 14
370,27.99,Izaiah Turner,-4,Shaun Medlen,London Heathside,Colchester,21 Jun 14
371,27.87,Mark Wearing,5,Paul Wilson,Chesterfield,Spinkhill,13 Jul 14
372,27.86,Graham Black,18,,Stratford-upon-Avon,Solihull,6 Jul 14
373,27.84,Jamie Courtenay,1,Adrian Courtenay,Cheltenham,Yate,7 Jun 14
374,27.70,Michael Jones,-4,,Wakefield,Hull,4 May 14
374,27.70,Mike Bale,36,,Haywards Heath,Portsmouth,17 May 14
376,27.64,Hannes Petzer,15,,Radley,Bromley,2 Aug 14
377,27.45,James Heywood,-1,,Windsor Slough Eton & Hounslow,Oxford,17 May 14
378,27.43,Peter Ditchfield,26,,East Cheshire,Warrington,9 Aug 14
379,27.40,Eddie Kopystynski,23,,Lasswade,Grangemouth,20 Apr 14
380,27.34,Gwynn Wallace,27,Kevin O'Hara,Radley,Horspath,5 May 14
381,27.30,Geoff Tyler,44,,Chelmsford,Walton,17 May 14
382,27.25,Clive Thomson,40,,Medway & Maidstone,Gillingham,12 Jul 14
382,27.25,Calum Brown,1,,Glasgow City,Grangemouth,13 Jul 14
384,27.20,Nick Phipps,40,,Woking,Woking,17 May 14
385,27.17,Steve Linsell,29,Ian Hill,Leeds City,Leeds,4 May 14
385,27.17,Steven Feely,26,,Stevenage & North Herts,Southampton,21 Jun 14
387,27.15,Billy Russell,-5,Ricky Miell,Kilbarchan,Aberdeen,18 May 14
388,27.08,Michael Fuller,7,,Ipswich,Harrow,17 May 14
388,27.08,Mark Roach,27,,Poole AC,Poole,12 Jul 14
390,27.04,Neil Edwards,13,,Wrexham,Wrexham,28 Sep 14
391,27.00,Matt Woodhouse,-2,,Andover,Andover,19 Apr 14
392,26.95,John Nicholson,31,,Bolton,Wakefield,13 Jul 14
393,26.81,Mike Hills,22,Stacey Lebond,Braintree,Southend,25 Aug 14
394,26.74,Louis Mascarenhas,-5,John Hillier,Blackheath & Bromley,Croydon,17 May 14
395,26.73,Danny McIntosh,32,,Serpentine,Uxbridge,11 Jun 14
396,26.67,Alan Munro,34,,City of Salisbury,Yeovil,2 Aug 14
397,26.63,Alex Cox,-2,Michael Willis,Bournemouth,Par,5 Jul 14
398,26.55,Tyler Selway,-5,Barry Ewington,Nuneaton,Leamington,4 May 14
398,26.55,Tom Quinn,-4,,Croydon,Battersea Park,2 Jul 14
400,26.52,Robert Allen,31,,Harrow,Horspath,19 Apr 14
401,26.39,Adam Holtby,6,,Harlow AC,Eton,2 Aug 14
402,26.38,Dave Orchard,33,,Hercules Wimbledon,Tooting Bec,23 Jul 14
402,26.38,Lee Parrott,23,,South West Vets,Exeter,24 Aug 14
404,26.36,David Smith,16,Joe Galvin,Leigh,Wakefield,13 Jul 14
405,26.32,Dave Williamson,23,,Dundee Hawkhill,Perth,11 May 14
406,26.21,Thomas Crowe,-5,,Preston,Derby,13 Jul 14
407,26.19,Wayne Martin,33,Allan Williams,Hastings AC,Bracknell,21 Jun 14
408,26.18,Bradley Fox,-4,Matthew Peleszok,Kettering,Worcester,4 May 14
409,26.15,Jim Burke,37,,Eastern Masters,Bedford,18 May 14
410,26.01,Chris King,41,,Croydon,Croydon,17 May 14
,69.47,Kostas Stathlakos,5,,Newham & Essex Beagles,Hendon,5 Jul 14
,66.62,Dempsey McGuigan,-2,,Shaftesbury Barnet,Baton Rouge LA USA,3 May 14
,54.31,Fellan McGuigan,-5,,Shaftesbury Barnet,Watford,19 Apr 14
,48.85,Sergii Saraiev,9,Michael Martin,Trafford,Stretford,12 Aug 14
,48.03,Gary Halpin,26,,Brecon,Swansea,2 Jul 14
,45.16,John Osazuwa,11,Jamie Bath,Belgrave,Aldershot,21 May 14
,42.79,Jack Cullinan,3,Matt Spicer,Bristol & West,Basingstoke,10 May 14
,40.62,Tomasz Napiorkowski,-4,Michael Hughes,Banbury,Corby,4 May 14
,40.26,James Rowen,-3,,Belgrave,Battersea Park,21 Jun 14
,38.51,Ryan Harper,5,,Kingston & Poly,Oxford,17 May 14
,34.30,Bernhard Jongejan,21,Sabrina Mace,Walton,Basingstoke,12 Jul 14
,33.20,Jordan Gruber,2,,Cambridge Uni,Lee Valley,1 Mar 14
,31.10,Baddar Echakhch,12,Terry Adams,Victoria Park & Tower Hamlets,Yeovil,10 May 14
,27.43,Garry Power,30,,Herne Hill,Tooting,12 Jul 14
,27.18,Jonathan Brugman,-4,,Harrogate,York,12 Jul 14
