Rank,Performance,Name,Year,Coach,Club,Venue,Date
350,31.05,Sam Johnson,-6,,Preston,Preston,4 Jul 10
351,31.00,D Johnstone,,,Team Bath,Andover,1 May 10
352,30.97,Chris Smith,13,,Arbroath & District,Aberdeen,18 Apr 10
353,30.95,Adam Martin,-6,,Ballymena & Antrim,Antrim,21 Aug 10
354,30.90,Mark Lodge,21,,Yate,Brierley Hill,1 Aug 10
355,30.87,Mike Bale,32,,Haywards Heath,Crawley,30 Aug 10
356,30.86,Richard Pedelty,6,,Daventry,Abingdon,3 Jul 10
357,30.78,Ron Todd,26,,Central,Aberdeen,18 Apr 10
358,30.72,Richard Irving,20,,Croydon,Ewell,9 Oct 10
358,30.72,Jake Corbishley,-6,,City of Stoke,Stoke,20 Nov 10
360,30.61,Bill Renshaw,39,,Rotherham,Mansfield,8 May 10
361,30.60,John Stevens,37,,Bexley,Luton,26 Jun 10
362,30.46,John Renney,21,,North Shields Poly,Whitley Bay,5 Jun 10
363,30.42,Philip Davies,28,,Deeside AAC,Connah's Quay,15 May 10
364,30.38,Jordan Carter,-6,Brian Parkes,Barnsley AC,Cudworth,31 Jul 10
365,30.34,Kenneth Robertson,-1,,Falkirk,Grangemouth,20 Jun 10
366,30.33,Dave Powers,30,,Luton,Luton,8 Aug 10
367,30.30,Robert Wyper,22,,"Blackpool, Wyre & Fylde",Wakefield,1 May 10
368,30.22,Anthony Balko,24,,Blackburn,Blackburn,5 Jun 10
369,30.16,Paul Oakes,35,,Medway & Maidstone,Kingston,15 May 10
370,30.02,Craig Westerman,-5,,Wakefield,Sportcity,31 Jul 10
371,29.98,Ian Cooley,31,Stephen Lebond,Rotherham,Rotherham,4 Jul 10
372,29.96,Ian Frankish,4,,Epsom & Ewell,Eton,7 Jul 10
373,29.90,Zane Duquemin,-4,John Hillier,Jersey,St. Peter Port,11 Sep 10
374,29.88,Luke Sings,-2,,City of Plymouth,Plymouth,15 May 10
375,29.82,Janek Maciejewski,13,,Chichester,Cannock,3 Jul 10
376,29.72,Sam Allan,-1,,Leeds City,Leeds,1 May 10
377,29.61,Darren Clissold,16,,City of Salisbury,Abingdon,31 Jul 10
378,29.60,Andrew Nagy,28,,Rotherham,Stretford,24 Aug 10
379,29.56,Steve Donkin,28,,Birtley,York,31 Jul 10
380,29.53,James Douglas,,,Achilles,Oxford,15 May 10
381,29.47,Tim Saunders-Mullins,35,,Watford,Hendon,24 May 10
382,29.42,Christopher Toms,21,,Reading AC,Abingdon,18 Sep 10
383,29.33,Robert Simmonds,3,,Ryston,Woking,15 May 10
384,29.19,Craig Rodwell,12,,Newark AC,Scunthorpe,4 Jul 10
385,29.16,Justin Williams,18,,Hereford,Newport,3 Jul 10
386,28.89,Nigel Marley,5,,Coventry,Rugby,3 Jul 10
387,28.77,Chris King,37,,Croydon,Twickenham,5 Jun 10
388,28.73,Nigel Hooker,36,,Guildford & Godalming,Guildford,26 Jun 10
389,28.71,Neil Griffin,40,,Windsor Slough Eton & Hounslow,Reading,1 May 10
390,28.68,Alan Howarth,35,,City of Plymouth,Plymouth,15 May 10
391,28.62,David Smith,12,Joe Galvin,Leigh,Ellesmere Port,1 May 10
392,28.61,Anthony Halling,-3,,Rhondda,Newport,17 Jul 10
393,28.59,Steven Feely,22,,Stevenage & North Herts,Stevenage,3 May 10
394,28.55,Ryan Inglis,-3,,Pendle,Carlisle,4 Jul 10
395,28.51,Barry Fenn,31,,Daventry,Nottingham,2 May 10
395,28.51,James Newport,-5,,Yeovil,Plymouth,15 May 10
397,28.50,Andrew Brown,13,,Swindon,Battersea Park,31 Jul 10
398,28.47,Daniel Moles,-2,,Colchester H,Parliament Hill,10 Jul 10
399,28.44,Greg Dickens,,,Cambridge Uni,Cambridge,25 Apr 10
400,28.39,Paul Figg,29,,Worthing,Crawley,10 Jul 10
401,28.36,Turley,,,Army,Tidworth,30 Jun 10
402,28.34,John Brown,20,,Hercules Wimbledon,Battersea Park,12 May 10
403,28.33,Peter Exley,35,,Yeovil,Winchester,31 Jul 10
404,28.31,Adey White,18,Hayley Fox,Lincoln Wellington,Cudworth,15 Aug 10
405,28.29,John Askew,31,,Bexley,Bexley,10 Jul 10
406,28.28,Sam Harrison,7,,Havering,Hendon,5 Jun 10
406,28.28,Michael Johnson,12,,Hastings AC,Hastings,31 Jul 10
408,28.27,Peter Roberts,17,,Swansea,Hendon,5 Jun 10
409,28.14,Mark Cawte,19,,Swindon,Swindon,20 Nov 10
410,28.12,Derek Martin,36,,Trafford,Liverpool,1 Aug 10
411,28.08,John Garner,23,,Dacorum,Lee Valley,10 Jul 10
412,28.02,Steve Hillier,34,,British Airways,Eton,7 Jul 10
413,27.91,Richard Jeal,23,Brian Walsh,Middlesbrough (Mandale),Gateshead,21 Aug 10
414,27.89,Lee Stewart,12,,Houghton Harriers,Jarrow,31 Jul 10
415,27.86,Michael Fuller,3,,Ipswich,Newham,1 May 10
416,27.82,Zachary Child,-6,,Pendle,Lancaster,7 Aug 10
417,27.75,Matt Barton,7,,Leeds City,Wakefield,27 Jun 10
417,27.75,Courtney Green,3,Junior Field,Kent,Battersea Park,31 Jul 10
419,27.74,Capt Braune,,,Army,Tidworth,16 Jun 10
420,27.68,Andrew Hughes,9,Stuart Thomas,Wombwell,Scunthorpe,5 Jun 10
420,27.68,Bates,,,Army,Tidworth,30 Jun 10
420,27.68,Andrew Mills,15,,Kettering,Wolverhampton,3 Jul 10
423,27.65,Duncan Steward,30,,Yeovil,Exeter,11 Jul 10
424,27.63,Timothy Mainprize,23,,Goole Youth,Don Valley,4 Jul 10
425,27.56,Jason Hill,18,,East Cheshire,Leigh,1 May 10
426,27.55,Chris Stanton,7,,Bexley,Eton,5 Jun 10
427,27.52,Michael Clift,23,,Hallamshire,Scunthorpe,5 Jun 10
428,27.51,Derek Osborne,25,,Brecon,Cardiff,5 May 10
429,27.50,Paul Gibson,28,,Sutton-in-Ashfield,Newport,3 Jul 10
430,27.48,Alex Elston,-6,Michael Swain,Rotherham,Scunthorpe,28 Mar 10
431,27.44,Martin McBriar,13,,Winchester,Winchester,15 May 10
432,27.42,Matthew Green,17,,Harborough,Nottingham,2 May 10
433,27.41,Darren Chapman,21,,Aberdeen,Aberdeen,19 Aug 10
434,27.40,Jamie Williamson,1,,City of Sheffield,Liverpool,21 Aug 10
435,27.38,Michael O'Donnell,-3,,Bolton,Stretford,5 Jun 10
436,27.35,Peter Knott,30,,Corby,Leamington,1 Aug 10
437,27.34,Vermeluen,,,Army,Tidworth,30 Jun 10
438,27.33,Jonathan McWhinney,17,,City of Lisburn,Antrim,21 Aug 10
439,27.32,Geoff Ward,35,,Wrexham,Wrexham,4 Jul 10
440,27.30,Ryan Spencer-Jones,2,Nigel Bevan,Birchfield H,Cardiff,29 Aug 10
441,27.05,Simon Fricker,13,Paul Rees,Bournemouth,Yeovil,3 Jul 10
442,27.02,Richard Scoones,28,,Swale Combined,Erith,18 Sep 10
443,26.95,Connor Carson,-3,,Scarborough,Hexham,4 Jul 10
444,26.93,Matthew Greenhough,-3,,Halifax,Halifax,4 Jul 10
445,26.88,Jordan Henwood,-4,Clive Marsh,Enfield & Haringey,Tonbridge,31 Jul 10
446,26.87,Simon Price,30,,Macclesfield,Macclesfield,5 Jun 10
446,26.87,Arpad Vermes,-7,Bob Willows,Brighton & Hove,Reading,31 Jul 10
448,26.84,Peter Mason,29,,Southport Waterloo,Warrington,1 May 10
449,26.77,John Gilbert,45,,Invicta East Kent,Carshalton,15 May 10
450,26.68,Jake Webber,-6,Stuart Richards,Yeovil,Abingdon,31 Jul 10
450,26.68,Alan Uzomah,18,,Victoria Park & Tower Hamlets,St. Peter Port,21 Aug 10
452,26.66,Dave Russell,39,,Wolverhampton & Bilston,Kettering,1 May 10
453,26.64,Mike Burling,31,Jack Kee,Marshall Milton Keynes,Hemel Hempstead,31 Jul 10
454,26.58,Alex Wells,21,,Wycombe,Peterborough,31 Jul 10
455,26.57,Allan Mackay,-3,,Shettleston,Grangemouth,20 Jun 10
456,26.41,Rhys Thomas,12,,London Heathside,Battersea Park,1 May 10
457,26.39,Eric Brady,,,Unattached,Belfast,27 Jun 10
458,26.36,Martin Gurr,,Carolyn Franks,Cheltenham,Cheltenham,7 May 10
459,26.32,Tony Faulkner,41,,Weymouth,Bournemouth,31 Jul 10
460,26.28,Brett Heath,13,,Havering,Carshalton,15 May 10
461,26.23,David Kuester,44,,Bicester,Stoke,20 Nov 10
462,26.22,Michael Brennan,7,,Whitemoss,Aberdeen,18 Apr 10
463,26.20,Geoff Beresford,-1,,Edinburgh Uni,Aberdeen,18 Apr 10
464,26.17,Paul Bunch,21,,Istead & Ifield,Canterbury,7 May 10
465,26.16,Steve Wallace,29,,Pitreavie,Wishaw,8 Aug 10
466,26.15,Kevin Rodwell,,,West Norfolk,King's Lynn,4 Jul 10
467,26.11,Shaun O'Donnell,34,,Bolton,Halifax,1 May 10
468,26.07,Paul Appleby,12,,Morpeth,Middlesbrough,31 Jul 10
468,26.07,Martin Maughan,,,Unattached,Carlisle,23 Aug 10
470,26.03,John Fenton,31,,Dartford H,Eltham,1 May 10
471,26.01,Matt Woodhouse,-6,,Andover,Guildford,31 Jul 10
472,26.00,Chris Horne,2,,North Devon,Reading,31 Jul 10
,62.62,John Osazuwa,7,Jamie Bath,Belgrave,Hendon,8 Aug 10
,59.50,Eugene Bradley,4,,Cardiff Met Uni,Bedford,1 May 10
,53.17,Gary Halpin,22,,Brecon,Cardiff,4 Jul 10
,51.95,Dariusz Slowik,11,,Harrow,Wormwood Scrubs,21 Aug 10
,50.70,Mark Hanily,10,,Herne Hill,Wormwood Scrubs,21 Aug 10
,49.81,Andrew Doyle,-5,,Mid Ulster,Tullamore IRL,14 Aug 10
,49.25,Donny Rocket,9,,Jersey,St. Peter Port,11 Sep 10
,47.36,Jeff Piercy,5,,Achilles,Oxford,15 May 10
,44.93,Derek Kasselstrand,-2,,Edinburgh AC,Grangemouth,29 Aug 10
,44.65,Francis Hanily,7,,Fr Murphys,Antrim,12 Jun 10
,37.60,Andrew Bogrand,1,,Oxford Uni,Lee Valley,21 Feb 10
,33.88,Baddar Echakhch,8,Terry Adams,Victoria Park & Tower Hamlets,Ashford,5 Jun 10
,33.76,Andrej Sidorkin,6,,Nene Valley,Harrow,26 Jun 10
,29.68,Garry Power,26,,Herne Hill,Perivale,15 May 10
,29.02,Martin Michalcyk,,,Newham & Essex Beagles,Eton,5 Jun 10
