Rank,Performance,Name,Year,Coach,Club,Venue,Date
321,27.45,Louisa Marshall,-4,,Great Yarmouth,Great Yarmouth,8 Jun 14
322,27.44,Jill Lula,16,,South London,Guildford,17 May 14
323,27.43,Holly Stroud,-1,,Guildford & Godalming,Guildford,17 May 14
324,27.36,Hazel Mead,15,,Belgrave,Poole,12 Jul 14
325,27.34,Robyn Connolly,-7,,Victoria Park City of Glasgow,Edinburgh,13 Jul 14
326,27.29,Gillian Eacott,13,,Guildford & Godalming,Winchester,2 Aug 14
327,27.23,Kerrie Buckley,12,Joanne Harding,Trafford,Stretford,4 May 14
328,27.17,Rosemary Hutton,45,Dennis Elkins,Wimborne,Southampton,31 Aug 14
329,27.03,Julie Driscoll,23,,Brecon,Cardiff,7 May 14
330,26.96,Carla Winstanley,14,,Leigh,Bolton,4 May 14
331,26.95,Karen Jones,31,Paul Thorn,Yate,Loughborough,6 Jul 14
332,26.90,Sharon Harper,22,,Oldham & Royton,Stockport,13 Jul 14
333,26.88,Rachel Scholes,13,,Longwood,Cudworth,4 May 14
334,26.86,Renate Prells,38,David Arnold,Swansea,Swansea,6 Jul 14
335,26.82,Charlotte Nicholls,4,Shaun Medlen,Victoria Park & Tower Hamlets,Tooting Bec,5 May 14
336,26.78,Katie Nicholson,-6,,Cumbria Schs,Carlisle,13 Apr 14
336,26.78,Emily Rawlins F20/T20,-1,Bill Murphy,Trafford,Sportcity,28 Jun 14
338,26.74,Rachel Laqeretabua,-6,David Hull,Tonbridge,Bromley,1 Jun 14
338,26.74,Claire Irons,10,,"Blackpool, Wyre & Fylde",Blackburn,7 Jun 14
340,26.61,Bethany Large,-4,,Swindon,Dartford,21 Jun 14
341,26.59,Brenda Russell,34,,Vale of Aylesbury,Uxbridge,19 Apr 14
342,26.52,Keely Grinsted,25,,Luton,Sandy,5 Apr 14
343,26.50,Annie Bawo,-4,,Thames Valley,Perivale,27 Apr 14
343,26.50,Rebecca Rosenberg,1,,Cambridge Uni,Oxford,17 May 14
343,26.50,Laura Jones,-5,,Andover,Swindon,17 May 14
343,26.50,Katherine McBeth,2,,Coventry,Loughborough,6 Jul 14
347,26.43,Amy Walter,-7,Barry Symonds,Oxford City,Milton Keynes,17 May 14
348,26.28,Tayla Singleton,-7,Brian Walsh,Middlesbrough (Mandale),York,1 Jun 14
349,26.25,Iris Maxfield,-6,Shaun Medlen,Orion,Waltham,1 Feb 14
350,26.23,Linda Ridsdale,44,,Wakefield,York,6 Sep 14
351,26.08,Elianne Mahay-Goodrich,-7,Richard Turner,Enfield & Haringey,Chelmsford,2 Aug 14
352,25.98,Pat Higgins,36,,Shrewsbury,Telford,17 May 14
353,25.92,Gaye Clarke,32,,Ryston,Peterborough,2 Aug 14
354,25.86,Laura Morris,-6,,Hereford,Hereford,7 Jun 14
355,25.84,Anita Rush,24,,Woking,Woking,17 May 14
356,25.83,Lorna Barlow,25,Gordon Binley,Corby,Birmingham,9 Aug 14
357,25.81,Ellen Brown,-5,Paul Wilson,City of York,Spinkhill,27 Apr 14
358,25.73,Stacey Robinson,6,,Biggleswade,Sandy,12 Jul 14
358,25.73,Elizabeth Bignell,13,,Paddock Wood,Tonbridge,25 Aug 14
360,25.72,Fiona Smith,30,,Royal Sutton Coldfield,Banbury,2 Aug 14
361,25.71,Zoe Large,-2,,Swindon,Poole,12 Jul 14
362,25.69,Megan Edwards,-4,,Colwyn Bay,Leigh,29 Jun 14
363,25.50,Nicola Long,17,,Burton,Sutton in Ashfield,4 May 14
364,25.31,Sarah Boyles,3,,Bingley,Wakefield,9 Aug 14
365,25.26,Lisa Baker,7,,Basingstoke & Mid Hants,Chelmsford,2 Aug 14
366,25.25,Stacey Holland,-6,,Middlesbrough (Mandale),Middlesbrough,14 Jun 14
367,25.24,Georgia Volrath-Dale,-7,,East Grinstead,Dartford,27 Apr 14
368,25.15,Catherine Owusu,10,,Wycombe,Hemel Hempstead,17 May 14
369,25.10,Claire Cameron,34,,Victoria Park City of Glasgow,Aberdeen,20 Apr 14
370,25.04,Julie Baker,8,,Hillingdon,Braintree,17 May 14
371,25.02,Francesca Allen,-5,Chris Millard,North Somerset,Yate,29 Jun 14
372,25.01,Caitlin Hornby,-8,,Preston,Doncaster,1 Jun 14
373,25.00,Fiona Thomas,14,,Skyrac,Cleckheaton,13 Jul 14
,59.74,Alessandra Wall,-4,,Cardiff,Gothenburg SWE,14 Jun 14
,59.30,Cathrine Beatty,-2,Ken Holmes,Bristol & West,Nicosia CYP,8 Jun 14
,58.98,Emma O'Hara,-4,Kevin O'Hara,Radley,Philadelphia PA USA,24 Apr 14
,47.16,Megan Moynihan,-2,,Bedford & County,Grangemouth,31 May 14
,45.74,Debbie McCaw,12,Jamie Bath,Ealing Southall & Middx,Mile End,13 Jul 14
,43.58,Kate McCowan,6,,Brighton & Hove,Stevenage,2 Aug 14
,43.50,Laeken Impey,-5,Jack Kee,Marshall Milton Keynes,Birmingham,12 Jul 14
,41.19,Barbara Norris,26,Paul Dickenson,Windsor Slough Eton & Hounslow,Eton,28 Sep 14
,38.67,Sara Arosa Rivas,-7,,Grantham AC,Cudworth,4 May 14
,37.77,Emily Ruyle,6,,Aberdeen,Edinburgh,13 Jul 14
,34.66,Christina Nick,-1,Kevin O'Hara,Oxford Uni,Horspath,23 Jul 14
,31.75,Bethany Berry,-3,,Oxford Uni,Oxford,2 Nov 14
,29.11,Agnes Rajtar,3,,Channel Islands,Guildford,12 Jul 14
,28.22,Fatima Jammeh Kinteh,2,,Abingdon,Telford,2 Aug 14
,25.26,Anne Doyle,5,Mark Brace,North Devon,Braunton,21 Jun 14
